"year","ncessch","school_name","state_name","latitude","longitude","school_level","school_type","charter","free_or_reduced_price_lunch","enrollment","enrollment_crdc","read_test_num_valid","read_test_pct_prof_midpt","read_test_pct_prof_high","read_test_pct_prof_low","math_test_num_valid","math_test_pct_prof_midpt","math_test_pct_prof_high","math_test_pct_prof_low","enrl_AP","enrl_IB","enrl_gifted_talented","instances_mech_restraint","instances_phys_restraint","instances_seclusion","primarily_serve_students_w_dis","charter_crdc","magnet_crdc"
"2016","110004500279","Two Rivers PCS 4th St","District of Columbia","38.9067","-77.0002","Primary","Regular school","Yes","","527","","292","41","41","41","292","40","40","40","","","","","","","","",""
"2016","110004500498","Two Rivers PCS Young","District of Columbia","38.9012","-76.9713","Primary","Regular school","Yes","","226","","","","","","","","","","","","","","","","","",""
"2016","110004800277","DC Preparatory Academy PCS Edgewood Middle","District of Columbia","38.9247","-76.996","Primary","Regular school","Yes","","330","","316","54","54","54","316","57","57","57","","","","","","","","",""
"2016","110004800387","DC Preparatory Academy PCS Benning Elementary","District of Columbia","38.8907","-76.9448","Primary","Regular school","Yes","","449","","71","42","44","40","71","42","44","40","","","","","","","","",""
"2016","110004800388","DC Preparatory Academy PCS Edgewood Elementary","District of Columbia","38.9242","-76.9956","Primary","Regular school","Yes","","447","","72","47","49","45","72","52","54","50","","","","","","","","",""
"2016","110004800474","DC Preparatory Academy PCS Benning Middle","District of Columbia","38.8907","-76.9448","Primary","Regular school","Yes","","281","","272","39","39","39","271","43","43","43","","","","","","","","",""
"2016","110004800501","DC Preparatory Academy PCS Anacostia Elementary","District of Columbia","38.8658","-76.9908","Primary","Regular school","Yes","","203","","","","","","","","","","","","","","","","","",""
"2016","110004900278","Eagle Academy PCS Congress Heights","District of Columbia","38.8402","-76.9929","Primary","Regular school","Yes","","734","","73","17","19","15","73","27","29","25","","","","","","","","",""
"2016","110004900434","Eagle Academy PCS Capitol Riverfront","District of Columbia","38.8778","-77.0051","Primary","Regular school","Yes","","145","","14","24.5","49","0","14","24.5","49","0","","","","","","","","",""
"2016","110005100301","Hope Community PCS Lamond","District of Columbia","38.9658","-77.0087","Primary","Regular school","Yes","","321","","84","37","39","35","83","22","24","20","","","","","","","","",""
"2016","110005100386","Hope Community PCS Tolson","District of Columbia","38.9269","-76.9946","Primary","Regular school","Yes","","561","","235","20","20","20","236","12","12","12","","","","","","","","",""
"2016","110005300428","William E Doar PCS NW Soldiers Home","District of Columbia","38.9236","-76.9958","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","","","",""
"2016","110005300455","City Arts and Prep PCS","District of Columbia","38.9236","-76.9958","Primary","Regular school","Yes","","522","","217","21","21","21","217","18","18","18","","","","","","","","",""
"2016","110005400304","AppleTree Early Learning Center PCS Columbia Heights","District of Columbia","38.9253","-77.0326","Primary","Regular school","Yes","","160","","","","","","","","","","","","","","","","","",""
"2016","110005400413","AppleTree Early Learning Center PCS Southwest","District of Columbia","38.8799","-77.0229","Primary","Regular school","Yes","","108","","","","","","","","","","","","","","","","","",""
"2016","110005400435","AppleTree Early Learning Center PCS Oklahoma Avenue","District of Columbia","38.8942","-76.9755","Primary","Regular school","Yes","","134","","","","","","","","","","","","","","","","","",""
"2016","110005400447","AppleTree Early Learning Center PCS Southeast","District of Columbia","38.8486","-76.9746","Primary","Regular school","Yes","","169","","","","","","","","","","","","","","","","","",""
"2016","110005400448","AppleTree Early Learning Center PCS Lincoln Park","District of Columbia","38.8915","-76.9907","Primary","Regular school","Yes","","60","","","","","","","","","","","","","","","","","",""
"2016","110005500305","Bridges PCS","District of Columbia","38.953","-77.0075","Primary","Regular school","Yes","","328","","59","24.5","29","20","59","34.5","39","30","","","","","","","","",""
"2016","110005700431","Early Childhood Academy PCS","District of Columbia","38.8318","-76.9907","Primary","Regular school","Yes","","229","","24","30","39","21","24","49.5","59","40","","","","","","","","",""
"2016","110005800308","Howard University Middle School of Math and Science PCS","District of Columbia","38.9229","-77.019","Middle","Regular school","Yes","","279","","263","20","20","20","263","23","23","23","","","","","","","","",""
"2016","110006000310","Potomac Preparatory PCS","District of Columbia","38.943","-76.9945","Missing/not reported","Regular school","Yes","","","","","","","","","","","","","","","","","","","",""
"2016","110006400367","St. Coletta Special Education PCS","District of Columbia","38.8872","-76.9765","Other","Special education school","Yes","","251","","97","7.5","9","6","97","22","24","20","","","","","","","","",""
"2016","110007200405","Achievement Preparatory PCS Middle School","District of Columbia","38.8343","-76.9923","Primary","Regular school","Yes","","468","","446","23","23","23","447","10","10","10","","","","","","","","",""
"2016","110007200473","Achievement Preparatory PCS Elementary","District of Columbia","38.8343","-76.9924","Primary","Regular school","Yes","","464","","71","12","14","10","71","22","24","20","","","","","","","","",""
"2016","110007300393","Center City PCS Capitol Hill","District of Columbia","38.8894","-76.9832","Primary","Regular school","Yes","","238","","132","22","24","20","132","17","19","15","","","","","","","","",""
"2016","110007300395","Center City PCS Petworth","District of Columbia","38.9437","-77.0209","Primary","Regular school","Yes","","257","","145","32","34","30","145","22","24","20","","","","","","","","",""
"2016","110007300400","Center City PCS Brightwood","District of Columbia","38.9632","-77.0282","Primary","Regular school","Yes","","276","","144","32","34","30","144","37","39","35","","","","","","","","",""
"2016","110007300403","Center City PCS Trinidad","District of Columbia","38.9053","-76.9912","Primary","Regular school","Yes","","184","","99","17","19","15","98","17","19","15","","","","","","","","",""
"2016","110007300404","Center City PCS Shaw","District of Columbia","38.9075","-77.0225","Primary","Regular school","Yes","","234","","141","32","34","30","141","37","39","35","","","","","","","","",""
"2016","110007300412","Center City PCS Congress Heights","District of Columbia","38.8416","-77.0045","Primary","Regular school","Yes","","253","","136","22","24","20","135","22","24","20","","","","","","","","",""
"2016","110007600408","Excel Academy PCS","District of Columbia","38.8598","-76.9953","Primary","Regular school","Yes","","702","","293","19","19","19","292","9","9","9","","","","","","","","",""
"2016","110007700411","Washington Yu Ying PCS","District of Columbia","38.9414","-77.0037","Primary","Regular school","Yes","","571","","220","58","58","58","220","51","51","51","","","","","","","","",""
"2016","110007900424","National Collegiate Preparatory PCHS","District of Columbia","38.8238","-77.003","High","Regular school","Yes","","275","","66","7.5","9","6","62","2.5","5","0","","","","","","","","",""
"2016","110008000437","Inspired Teaching Demonstration PCS","District of Columbia","38.9237","-77.0026","Primary","Regular school","Yes","","414","","171","52","54","50","171","37","39","35","","","","","","","","",""
"2016","110008100442","Shining Stars Montessori Academy PCS","District of Columbia","38.9385","-76.9887","Primary","Regular school","Yes","","203","","14","24.5","49","0","14","24.5","49","0","","","","","","","","",""
"2016","110008200441","Richard Wright PCS for Journalism and Media Arts","District of Columbia","38.877","-76.9956","High","Regular school","Yes","","300","","81","22","24","20","81","7.5","9","6","","","","","","","","",""
"2016","110008300443","BASIS DC PCS","District of Columbia","38.8953","-77.0234","Other","Regular school","Yes","","599","","477","58","58","58","488","59","59","59","","","","","","","","",""
"2016","110008400440","Creative Minds International PCS","District of Columbia","38.9421","-77.011","Primary","Regular school","Yes","","341","","103","32","34","30","103","42","44","40","","","","","","","","",""
"2016","110008500438","DC Scholars PCS","District of Columbia","38.8894","-76.921","Primary","Regular school","Yes","","505","","181","17","19","15","181","42","44","40","","","","","","","","",""
"2016","110008600444","Mundo Verde Bilingual PCS","District of Columbia","38.9094","-77.0105","Primary","Regular school","Yes","","563","","196","42","44","40","196","42","44","40","","","","","","","","",""
"2016","110008700213","Maya Angelou Academy at New Beginnings formerly Oak Hill","District of Columbia","39.1005","-76.7847","High","Other/alternative school","No","","28","","8","24.5","49","0","8","24.5","49","0","","","","","","","","",""
"2016","110008800461","Sela PCS","District of Columbia","38.9639","-77.0074","Primary","Regular school","Yes","","178","","13","24.5","49","0","13","24.5","49","0","","","","","","","","",""
"2016","110008900462","Somerset Preparatory Academy PCS","District of Columbia","38.8417","-76.9943","Other","Regular school","Yes","","324","","228","11","11","11","227","5","5","5","","","","","","","","",""
"2016","110009000460","Ingenuity Prep PCS","District of Columbia","38.8238","-77.003","Primary","Regular school","Yes","","376","","60","24.5","29","20","60","44.5","49","40","","","","","","","","",""
"2016","110009300476","Lee Montessori PCS","District of Columbia","38.9279","-76.999","Primary","Regular school","Yes","","145","","8","75","100","50","8","24.5","49","0","","","","","","","","",""
"2016","110009500485","Democracy Prep Congress Heights PCS","District of Columbia","38.8435","-76.9982","Primary","Regular school","Yes","","656","","307","16","16","16","306","12","12","12","","","","","","","","",""
"2016","110009600491","Harmony DC PCS School of Excellence","District of Columbia","38.916","-77.0067","Primary","Regular school","Yes","","97","","56","15","19","11","56","24.5","29","20","","","","","","","","",""
